"(PDH-CSV 4.0) (GMT Daylight Time)(-60)","\\WILLS-DESKTOP\Memory\Available MBytes"
"04/24/2018 14:56:08.382","2311"
"04/24/2018 14:56:13.377","2298"
"04/24/2018 14:56:18.376","2288"
"04/24/2018 14:56:23.384","2291"
"04/24/2018 14:56:28.376","2294"
"04/24/2018 14:56:33.373","2290"
"04/24/2018 14:56:38.375","2288"
"04/24/2018 14:56:43.378","2292"
"04/24/2018 14:56:48.380","2295"
"04/24/2018 14:56:53.378","2298"
"04/24/2018 14:56:58.378","2298"
"04/24/2018 14:57:03.383","2293"
"04/24/2018 14:57:08.384","2286"
"04/24/2018 14:57:13.375","2276"
"04/24/2018 14:57:18.377","2135"
"04/24/2018 14:57:23.370","2144"
"04/24/2018 14:57:28.374","2151"
"04/24/2018 14:57:33.379","2153"
"04/24/2018 14:57:38.375","2152"
"04/24/2018 14:57:43.381","2155"
"04/24/2018 14:57:48.373","2159"
"04/24/2018 14:57:53.383","2155"
"04/24/2018 14:57:58.380","2156"
"04/24/2018 14:58:03.378","2154"
"04/24/2018 14:58:08.371","2157"
"04/24/2018 14:58:13.372","2153"
"04/24/2018 14:58:18.374","2149"
"04/24/2018 14:58:23.385","2148"
"04/24/2018 14:58:28.386","2148"
"04/24/2018 14:58:33.371","2147"
"04/24/2018 14:58:38.375","2134"
"04/24/2018 14:58:43.377","2135"
"04/24/2018 14:58:48.374","2124"
"04/24/2018 14:58:53.374","2125"
"04/24/2018 14:58:58.376","2129"
"04/24/2018 14:59:03.375","2126"
"04/24/2018 14:59:08.372","2129"
"04/24/2018 14:59:13.384","2130"
"04/24/2018 14:59:18.372","2129"
"04/24/2018 14:59:23.374","2118"
"04/24/2018 14:59:28.381","2107"
"04/24/2018 14:59:33.375","2110"
"04/24/2018 14:59:38.374","2097"
"04/24/2018 14:59:43.382","2100"
"04/24/2018 14:59:48.382","2103"
"04/24/2018 14:59:53.380","2108"
"04/24/2018 14:59:58.382","2110"
"04/24/2018 15:00:03.384","2100"
"04/24/2018 15:00:08.372","2104"
"04/24/2018 15:00:13.384","2109"
"04/24/2018 15:00:18.384","2113"
"04/24/2018 15:00:23.377","2113"
"04/24/2018 15:00:28.373","2100"
"04/24/2018 15:00:33.385","2099"
"04/24/2018 15:00:38.377","2085"
"04/24/2018 15:00:43.384","2088"
"04/24/2018 15:00:48.375","2074"
"04/24/2018 15:00:53.382","2080"
"04/24/2018 15:00:58.383","2084"
"04/24/2018 15:01:03.377","2080"
"04/24/2018 15:01:08.385","2080"
"04/24/2018 15:01:13.372","2064"
"04/24/2018 15:01:18.372","2068"
"04/24/2018 15:01:23.378","2071"
"04/24/2018 15:01:28.385","2075"
"04/24/2018 15:01:33.374","2064"
"04/24/2018 15:01:38.372","2061"
"04/24/2018 15:01:43.384","2055"
"04/24/2018 15:01:48.374","2032"
"04/24/2018 15:01:53.385","2037"
"04/24/2018 15:01:58.375","2042"
"04/24/2018 15:02:03.382","2046"
"04/24/2018 15:02:08.375","2044"
"04/24/2018 15:02:13.383","2040"
"04/24/2018 15:02:18.375","2042"
"04/24/2018 15:02:23.376","2050"
"04/24/2018 15:02:28.385","2044"
"04/24/2018 15:02:33.383","2050"
"04/24/2018 15:02:38.380","2054"
"04/24/2018 15:02:43.375","2057"
"04/24/2018 15:02:48.382","2041"
"04/24/2018 15:02:53.371","2029"
"04/24/2018 15:02:58.382","2027"
"04/24/2018 15:03:03.372","2015"
"04/24/2018 15:03:08.385","2012"
"04/24/2018 15:03:13.382","2016"
"04/24/2018 15:03:18.384","2018"
"04/24/2018 15:03:23.375","2021"
"04/24/2018 15:03:28.379","2024"
"04/24/2018 15:03:33.382","2014"
"04/24/2018 15:03:38.377","2010"
"04/24/2018 15:03:43.379","2000"
"04/24/2018 15:03:48.376","2002"
"04/24/2018 15:03:53.373","2003"
"04/24/2018 15:03:58.373","1990"
"04/24/2018 15:04:03.383","1993"
"04/24/2018 15:04:08.380","1996"
"04/24/2018 15:04:13.376","1990"
"04/24/2018 15:04:18.378","1990"
"04/24/2018 15:04:23.372","1980"
"04/24/2018 15:04:28.381","1984"
"04/24/2018 15:04:33.370","1987"
"04/24/2018 15:04:38.377","1990"
"04/24/2018 15:04:43.382","1984"
"04/24/2018 15:04:48.377","1975"
"04/24/2018 15:04:53.377","1962"
"04/24/2018 15:04:58.386","1963"
"04/24/2018 15:05:03.374","2089"
"04/24/2018 15:05:08.384","2092"
"04/24/2018 15:05:13.383","2093"
"04/24/2018 15:05:18.375","2081"
"04/24/2018 15:05:23.372","2084"
"04/24/2018 15:05:28.385","2084"
"04/24/2018 15:05:33.383","2080"
"04/24/2018 15:05:38.381","2079"
"04/24/2018 15:05:43.374","2078"
"04/24/2018 15:05:48.375","2072"
"04/24/2018 15:05:53.380","2076"
"04/24/2018 15:05:58.371","2079"
"04/24/2018 15:06:03.377","2081"
"04/24/2018 15:06:08.383","2074"
"04/24/2018 15:06:13.370","2069"
"04/24/2018 15:06:18.385","2067"
"04/24/2018 15:06:23.380","2070"
"04/24/2018 15:06:28.375","2073"
"04/24/2018 15:06:33.374","2070"
"04/24/2018 15:06:38.370","2066"
"04/24/2018 15:06:43.383","2069"
"04/24/2018 15:06:48.378","2054"
"04/24/2018 15:06:53.374","2055"
"04/24/2018 15:06:58.371","2048"
"04/24/2018 15:07:03.384","2046"
"04/24/2018 15:07:08.374","2043"
"04/24/2018 15:07:13.380","2024"
"04/24/2018 15:07:18.384","2028"
"04/24/2018 15:07:23.383","2031"
"04/24/2018 15:07:28.382","2032"
"04/24/2018 15:07:33.384","2023"
"04/24/2018 15:07:38.376","2027"
"04/24/2018 15:07:43.371","2029"
"04/24/2018 15:07:48.385","2022"
"04/24/2018 15:07:53.382","2005"
"04/24/2018 15:07:58.386","2006"
"04/24/2018 15:08:03.383","1996"
"04/24/2018 15:08:08.381","1997"
"04/24/2018 15:08:13.374","1998"
"04/24/2018 15:08:18.371","1990"
"04/24/2018 15:08:23.380","1993"
"04/24/2018 15:08:28.377","1981"
"04/24/2018 15:08:33.372","1979"
"04/24/2018 15:08:38.376","1972"
"04/24/2018 15:08:43.380","1974"
"04/24/2018 15:08:48.375","1969"
"04/24/2018 15:08:53.375","1965"
"04/24/2018 15:08:58.371","1961"
"04/24/2018 15:09:03.376","1952"
"04/24/2018 15:09:08.375","1941"
"04/24/2018 15:09:13.376","1933"
"04/24/2018 15:09:18.378","1937"
"04/24/2018 15:09:23.371","1940"
"04/24/2018 15:09:28.371","1942"
"04/24/2018 15:09:33.382","1943"
"04/24/2018 15:09:38.374","1935"
"04/24/2018 15:09:43.379","1938"
"04/24/2018 15:09:48.375","1943"
"04/24/2018 15:09:53.374","1928"
"04/24/2018 15:09:58.372","1929"
"04/24/2018 15:10:03.385","1917"
"04/24/2018 15:10:08.373","1920"
"04/24/2018 15:10:13.376","1918"
"04/24/2018 15:10:18.377","1921"
"04/24/2018 15:10:23.384","1923"
"04/24/2018 15:10:28.385","1906"
"04/24/2018 15:10:33.384","1908"
"04/24/2018 15:10:38.374","1910"
"04/24/2018 15:10:43.375","1914"
"04/24/2018 15:10:48.380","1911"
"04/24/2018 15:10:53.380","1911"
"04/24/2018 15:10:58.386","1907"
"04/24/2018 15:11:03.372","1898"
"04/24/2018 15:11:08.377","1887"
"04/24/2018 15:11:13.385","1879"
"04/24/2018 15:11:18.375","1882"
"04/24/2018 15:11:23.376","1887"
"04/24/2018 15:11:28.379","1889"
"04/24/2018 15:11:33.379","1875"
"04/24/2018 15:11:38.370","1879"
"04/24/2018 15:11:43.372","1883"
"04/24/2018 15:11:48.383","1881"
"04/24/2018 15:11:53.386","1873"
"04/24/2018 15:11:58.383","1870"
"04/24/2018 15:12:03.377","1867"
"04/24/2018 15:12:08.386","1861"
"04/24/2018 15:12:13.377","1827"
"04/24/2018 15:12:18.372","1824"
"04/24/2018 15:12:23.385","1838"
"04/24/2018 15:12:28.382","1830"
"04/24/2018 15:12:33.378","1826"
"04/24/2018 15:12:38.383","1826"
"04/24/2018 15:12:43.375","1826"
"04/24/2018 15:12:48.378","1820"
"04/24/2018 15:12:53.376","1820"
"04/24/2018 15:12:58.386","1818"
"04/24/2018 15:13:03.385","1813"
"04/24/2018 15:13:08.374","1802"
"04/24/2018 15:13:13.380","1797"
"04/24/2018 15:13:18.383","1798"
"04/24/2018 15:13:23.376","1802"
"04/24/2018 15:13:28.380","1803"
"04/24/2018 15:13:33.371","1791"
"04/24/2018 15:13:38.371","1784"
"04/24/2018 15:13:43.378","1783"
"04/24/2018 15:13:48.377","1776"
"04/24/2018 15:13:53.379","1753"
"04/24/2018 15:13:58.376","1754"
"04/24/2018 15:14:03.374","1744"
"04/24/2018 15:14:08.376","1742"
"04/24/2018 15:14:13.373","1736"
"04/24/2018 15:14:18.385","1736"
"04/24/2018 15:14:23.386","1737"
"04/24/2018 15:14:28.386","1732"
"04/24/2018 15:14:33.374","1714"
"04/24/2018 15:14:38.386","1841"
"04/24/2018 15:14:43.380","1847"
"04/24/2018 15:14:48.373","1852"
"04/24/2018 15:14:53.385","1851"
"04/24/2018 15:14:58.383","1848"
"04/24/2018 15:15:03.378","1847"
"04/24/2018 15:15:08.385","1849"
"04/24/2018 15:15:13.371","1834"
"04/24/2018 15:15:18.385","1834"
"04/24/2018 15:15:23.382","1827"
"04/24/2018 15:15:28.380","1820"
"04/24/2018 15:15:33.371","1814"
"04/24/2018 15:15:38.374","1808"
"04/24/2018 15:15:43.382","1809"
"04/24/2018 15:15:48.379","1812"
"04/24/2018 15:15:53.370","1814"
"04/24/2018 15:15:58.382","1813"
"04/24/2018 15:16:03.382","1806"
"04/24/2018 15:16:08.384","1797"
"04/24/2018 15:16:13.385","1801"
"04/24/2018 15:16:18.381","1792"
"04/24/2018 15:16:23.381","1785"
"04/24/2018 15:16:28.372","1775"
"04/24/2018 15:16:33.371","1770"
"04/24/2018 15:16:38.377","1774"
"04/24/2018 15:16:43.382","1773"
"04/24/2018 15:16:48.378","1767"
"04/24/2018 15:16:53.383","1763"
"04/24/2018 15:16:58.379","1767"
"04/24/2018 15:17:03.372","1767"
"04/24/2018 15:17:08.377","1761"
"04/24/2018 15:17:13.382","1756"
"04/24/2018 15:17:18.381","1746"
"04/24/2018 15:17:23.371","1750"
"04/24/2018 15:17:28.382","1742"
"04/24/2018 15:17:33.376","1735"
"04/24/2018 15:17:38.371","1737"
"04/24/2018 15:17:43.381","1739"
"04/24/2018 15:17:48.373","1738"
"04/24/2018 15:17:53.377","1736"
"04/24/2018 15:17:58.372","1739"
"04/24/2018 15:18:03.377","1737"
"04/24/2018 15:18:08.377","1739"
"04/24/2018 15:18:13.371","1734"
"04/24/2018 15:18:18.375","1724"
"04/24/2018 15:18:23.372","1728"
"04/24/2018 15:18:28.378","1731"
"04/24/2018 15:18:33.382","1732"
"04/24/2018 15:18:38.381","1713"
"04/24/2018 15:18:43.378","1709"
"04/24/2018 15:18:48.378","1708"
"04/24/2018 15:18:53.371","1695"
"04/24/2018 15:18:58.385","1688"
"04/24/2018 15:19:03.372","1691"
"04/24/2018 15:19:08.378","1693"
"04/24/2018 15:19:13.383","1678"
"04/24/2018 15:19:18.374","1678"
"04/24/2018 15:19:23.386","1680"
"04/24/2018 15:19:28.378","1680"
"04/24/2018 15:19:33.386","1672"
"04/24/2018 15:19:38.374","1668"
"04/24/2018 15:19:43.375","1671"
"04/24/2018 15:19:48.373","1674"
"04/24/2018 15:19:53.371","1664"
"04/24/2018 15:19:58.377","1662"
"04/24/2018 15:20:03.374","1668"
"04/24/2018 15:20:08.382","1651"
"04/24/2018 15:20:13.382","1652"
"04/24/2018 15:20:18.378","1629"
"04/24/2018 15:20:23.374","1630"
"04/24/2018 15:20:28.382","1631"
"04/24/2018 15:20:33.379","1619"
"04/24/2018 15:20:38.379","1619"
"04/24/2018 15:20:43.374","1619"
"04/24/2018 15:20:48.380","1613"
"04/24/2018 15:20:53.377","1616"
"04/24/2018 15:20:58.375","1607"
"04/24/2018 15:21:03.374","1609"
"04/24/2018 15:21:08.376","1602"
"04/24/2018 15:21:13.383","1596"
"04/24/2018 15:21:18.375","1592"
"04/24/2018 15:21:23.373","1589"
"04/24/2018 15:21:28.377","1570"
"04/24/2018 15:21:33.382","1557"
"04/24/2018 15:21:38.376","1448"
"04/24/2018 15:21:43.371","1337"
"04/24/2018 15:21:48.375","1446"
"04/24/2018 15:21:53.375","1423"
"04/24/2018 15:21:58.383","1429"
"04/24/2018 15:22:03.376","1433"
"04/24/2018 15:22:08.376","1433"
"04/24/2018 15:22:13.375","1439"
"04/24/2018 15:22:18.376","1439"
"04/24/2018 15:22:23.380","1437"
"04/24/2018 15:22:28.378","1416"
"04/24/2018 15:22:33.385","1418"
"04/24/2018 15:22:38.370","1419"
"04/24/2018 15:22:43.379","1418"
"04/24/2018 15:22:48.373","1394"
"04/24/2018 15:22:53.373","1391"
"04/24/2018 15:22:58.377","1390"
"04/24/2018 15:23:03.386","1387"
"04/24/2018 15:23:08.385","1388"
"04/24/2018 15:23:13.375","1409"
"04/24/2018 15:23:18.384","1411"
"04/24/2018 15:23:23.376","1412"
"04/24/2018 15:23:28.372","1413"
"04/24/2018 15:23:33.376","1403"
"04/24/2018 15:23:38.375","1375"
"04/24/2018 15:23:43.384","1368"
"04/24/2018 15:23:48.376","1365"
"04/24/2018 15:23:53.383","1358"
"04/24/2018 15:23:58.380","1354"
"04/24/2018 15:24:03.375","1321"
"04/24/2018 15:24:08.384","1304"
"04/24/2018 15:24:13.383","1311"
"04/24/2018 15:24:18.386","1306"
"04/24/2018 15:24:23.371","1310"
"04/24/2018 15:24:28.373","1310"
"04/24/2018 15:24:33.375","1313"
"04/24/2018 15:24:38.374","1317"
"04/24/2018 15:24:43.378","1318"
"04/24/2018 15:24:48.385","1320"
"04/24/2018 15:24:53.375","1322"
"04/24/2018 15:24:58.372","1321"
"04/24/2018 15:25:03.377","1316"
"04/24/2018 15:25:08.384","1320"
"04/24/2018 15:25:13.384","1322"
"04/24/2018 15:25:18.386","1317"
"04/24/2018 15:25:23.374","1311"
"04/24/2018 15:25:28.386","1306"
"04/24/2018 15:25:33.381","1309"
"04/24/2018 15:25:38.376","1309"
"04/24/2018 15:25:43.373","1311"
"04/24/2018 15:25:48.372","1311"
"04/24/2018 15:25:53.383","1312"
"04/24/2018 15:25:58.377","1316"
"04/24/2018 15:26:03.385","1320"
"04/24/2018 15:26:08.380","1307"
"04/24/2018 15:26:13.380","1304"
"04/24/2018 15:26:18.380","1301"
"04/24/2018 15:26:23.373","1296"
"04/24/2018 15:26:28.381","1294"
"04/24/2018 15:26:33.384","1289"
"04/24/2018 15:26:38.383","1290"
"04/24/2018 15:26:43.373","1288"
"04/24/2018 15:26:48.375","1289"
"04/24/2018 15:26:53.386","1292"
"04/24/2018 15:26:58.374","1295"
"04/24/2018 15:27:03.378","1295"
"04/24/2018 15:27:08.374","1295"
"04/24/2018 15:27:13.384","1295"
"04/24/2018 15:27:18.384","1301"
"04/24/2018 15:27:23.386","1304"
"04/24/2018 15:27:28.374","1306"
"04/24/2018 15:27:33.374","1309"
"04/24/2018 15:27:38.381","1304"
"04/24/2018 15:27:43.372","1296"
"04/24/2018 15:27:48.380","1314"
"04/24/2018 15:27:53.371","3403"
"04/24/2018 15:27:58.376","4914"
"04/24/2018 15:28:03.381","6172"
"04/24/2018 15:28:08.375","6173"
"04/24/2018 15:28:13.373","6175"
"04/24/2018 15:28:18.380","6178"
"04/24/2018 15:28:23.386","6180"
"04/24/2018 15:28:28.384","6184"
"04/24/2018 15:28:33.372","6187"
"04/24/2018 15:28:38.374","6180"
"04/24/2018 15:28:43.379","6184"
"04/24/2018 15:28:48.377","6181"
"04/24/2018 15:28:53.385","6165"
"04/24/2018 15:28:58.380","6157"
"04/24/2018 15:29:03.377","6160"
"04/24/2018 15:29:08.382","6162"
"04/24/2018 15:29:13.373","6166"
"04/24/2018 15:29:18.378","6165"
"04/24/2018 15:29:23.383","6157"
"04/24/2018 15:29:28.382","6159"
"04/24/2018 15:29:33.382","6161"
"04/24/2018 15:29:38.380","6163"
"04/24/2018 15:29:43.373","6154"
"04/24/2018 15:29:48.373","6138"
"04/24/2018 15:29:53.386","6131"
"04/24/2018 15:29:58.378","6126"
"04/24/2018 15:30:03.386","6122"
"04/24/2018 15:30:08.373","6124"
"04/24/2018 15:30:13.373","6131"
"04/24/2018 15:30:18.375","6131"
"04/24/2018 15:30:23.383","6131"
"04/24/2018 15:30:28.384","6098"
"04/24/2018 15:30:33.381","6102"
"04/24/2018 15:30:38.370","6128"
"04/24/2018 15:30:43.382","6133"
"04/24/2018 15:30:48.375","6130"
"04/24/2018 15:30:53.376","6130"
"04/24/2018 15:30:58.382","6133"
"04/24/2018 15:31:03.374","6136"
"04/24/2018 15:31:08.377","6128"
"04/24/2018 15:31:13.377","6130"
"04/24/2018 15:31:18.377","6128"
"04/24/2018 15:31:23.380","6131"
"04/24/2018 15:31:28.371","6135"
"04/24/2018 15:31:33.384","6135"
"04/24/2018 15:31:38.374","6131"
"04/24/2018 15:31:43.373","6127"
"04/24/2018 15:31:48.382","6119"
"04/24/2018 15:31:53.385","6112"
"04/24/2018 15:31:58.372","6111"
"04/24/2018 15:32:03.377","6111"
"04/24/2018 15:32:08.374","6111"
"04/24/2018 15:32:13.377","6108"
"04/24/2018 15:32:18.378","6108"
"04/24/2018 15:32:23.379","6107"
"04/24/2018 15:32:28.380","6107"
"04/24/2018 15:32:33.381","6104"
"04/24/2018 15:32:38.373","6099"
"04/24/2018 15:32:43.378","6094"
"04/24/2018 15:32:48.383","6080"
"04/24/2018 15:32:53.382","6078"
"04/24/2018 15:32:58.375","6074"
"04/24/2018 15:33:03.378","6067"
"04/24/2018 15:33:08.375","6066"
"04/24/2018 15:33:13.378","6067"
"04/24/2018 15:33:18.379","6064"
"04/24/2018 15:33:23.373","6062"
"04/24/2018 15:33:28.384","6059"
"04/24/2018 15:33:33.387","6055"
"04/24/2018 15:33:38.379","6043"
"04/24/2018 15:33:43.372","6044"
"04/24/2018 15:33:48.375","6044"
"04/24/2018 15:33:53.373","6045"
"04/24/2018 15:33:58.376","6046"
"04/24/2018 15:34:03.382","6040"
"04/24/2018 15:34:08.377","6032"
"04/24/2018 15:34:13.375","6035"
"04/24/2018 15:34:18.373","6032"
"04/24/2018 15:34:23.382","6028"
"04/24/2018 15:34:28.380","6019"
"04/24/2018 15:34:33.384","6017"
"04/24/2018 15:34:38.372","6016"
"04/24/2018 15:34:43.379","6014"
"04/24/2018 15:34:48.381","6007"
"04/24/2018 15:34:53.375","6006"
"04/24/2018 15:34:58.375","6007"
"04/24/2018 15:35:03.372","6002"
"04/24/2018 15:35:08.371","6003"
"04/24/2018 15:35:13.381","6005"
"04/24/2018 15:35:18.385","6007"
"04/24/2018 15:35:23.378","6006"
"04/24/2018 15:35:28.383","6004"
"04/24/2018 15:35:33.385","5994"
"04/24/2018 15:35:38.371","5997"
"04/24/2018 15:35:43.379","5998"
"04/24/2018 15:35:48.383","5999"
"04/24/2018 15:35:53.374","5998"
"04/24/2018 15:35:58.378","5998"
"04/24/2018 15:36:03.371","5992"
"04/24/2018 15:36:08.379","5983"
"04/24/2018 15:36:13.385","5985"
"04/24/2018 15:36:18.374","5983"
"04/24/2018 15:36:23.382","5982"
"04/24/2018 15:36:28.372","5964"
"04/24/2018 15:36:33.375","5961"
"04/24/2018 15:36:38.380","5960"
"04/24/2018 15:36:43.380","5957"
"04/24/2018 15:36:48.377","5953"
"04/24/2018 15:36:53.376","5953"
"04/24/2018 15:36:58.381","5950"
"04/24/2018 15:37:03.383","5944"
"04/24/2018 15:37:08.385","5944"
"04/24/2018 15:37:13.380","5937"
"04/24/2018 15:37:18.380","5939"
"04/24/2018 15:37:23.386","5937"
"04/24/2018 15:37:28.374","5928"
"04/24/2018 15:37:33.374","5922"
"04/24/2018 15:37:38.385","5923"
"04/24/2018 15:37:43.385","5925"
"04/24/2018 15:37:48.386","5927"
"04/24/2018 15:37:53.384","7659"
"04/24/2018 15:37:58.382","8824"
"04/24/2018 15:38:03.383","8827"
"04/24/2018 15:38:08.377","8830"
"04/24/2018 15:38:13.379","8832"
"04/24/2018 15:38:18.374","8833"
"04/24/2018 15:38:23.385","8836"
"04/24/2018 15:38:28.377","8836"
"04/24/2018 15:38:33.380","8830"
"04/24/2018 15:38:38.370","8823"
"04/24/2018 15:38:43.378","8823"
"04/24/2018 15:38:48.376","8818"
"04/24/2018 15:38:53.384","8818"
"04/24/2018 15:38:58.382","8819"
"04/24/2018 15:39:03.379","8818"
"04/24/2018 15:39:08.371","8813"
"04/24/2018 15:39:13.380","8810"
"04/24/2018 15:39:18.375","8807"
"04/24/2018 15:39:23.381","8805"
"04/24/2018 15:39:28.375","8792"
"04/24/2018 15:39:33.382","8791"
"04/24/2018 15:39:38.377","8788"
"04/24/2018 15:39:43.384","8779"
"04/24/2018 15:39:48.375","8778"
"04/24/2018 15:39:53.379","8774"
"04/24/2018 15:39:58.372","8765"
"04/24/2018 15:40:03.383","8766"
"04/24/2018 15:40:08.378","8760"
"04/24/2018 15:40:13.383","8754"
"04/24/2018 15:40:18.383","8754"
"04/24/2018 15:40:23.376","8754"
"04/24/2018 15:40:28.372","8748"
"04/24/2018 15:40:33.373","8747"
"04/24/2018 15:40:38.382","8743"
"04/24/2018 15:40:43.381","8734"
"04/24/2018 15:40:48.383","8731"
"04/24/2018 15:40:53.371","8725"
"04/24/2018 15:40:58.371","8723"
"04/24/2018 15:41:03.373","8716"
"04/24/2018 15:41:08.373","8706"
"04/24/2018 15:41:13.380","8705"
"04/24/2018 15:41:18.386","8699"
"04/24/2018 15:41:23.383","8696"
"04/24/2018 15:41:28.371","8687"
"04/24/2018 15:41:33.382","8685"
"04/24/2018 15:41:38.380","8684"
"04/24/2018 15:41:43.375","8684"
"04/24/2018 15:41:48.374","8681"
"04/24/2018 15:41:53.380","8675"
"04/24/2018 15:41:58.374","8672"
"04/24/2018 15:42:03.386","8668"
"04/24/2018 15:42:08.379","8665"
"04/24/2018 15:42:13.379","8657"
"04/24/2018 15:42:18.380","8660"
"04/24/2018 15:42:23.382","8656"
"04/24/2018 15:42:28.383","8653"
"04/24/2018 15:42:33.373","8647"
"04/24/2018 15:42:38.385","8640"
"04/24/2018 15:42:43.385","8635"
"04/24/2018 15:42:48.372","8627"
"04/24/2018 15:42:53.374","8618"
"04/24/2018 15:42:58.374","8616"
"04/24/2018 15:43:03.378","8613"
"04/24/2018 15:43:08.375","8584"
"04/24/2018 15:43:13.379","8588"
"04/24/2018 15:43:18.375","8590"
"04/24/2018 15:43:23.374","8592"
"04/24/2018 15:43:28.381","8589"
"04/24/2018 15:43:33.374","8593"
"04/24/2018 15:43:38.374","8582"
"04/24/2018 15:43:43.385","8582"
"04/24/2018 15:43:48.371","8584"
"04/24/2018 15:43:53.380","8581"
"04/24/2018 15:43:58.379","8579"
"04/24/2018 15:44:03.376","8573"
"04/24/2018 15:44:08.382","8576"
"04/24/2018 15:44:13.385","8578"
"04/24/2018 15:44:18.377","8579"
"04/24/2018 15:44:23.378","8578"
"04/24/2018 15:44:28.378","8570"
"04/24/2018 15:44:33.374","8565"
"04/24/2018 15:44:38.374","8570"
"04/24/2018 15:44:43.382","8569"
"04/24/2018 15:44:48.383","8567"
"04/24/2018 15:44:53.374","8562"
"04/24/2018 15:44:58.380","8559"
"04/24/2018 15:45:03.382","8549"
"04/24/2018 15:45:08.382","8545"
"04/24/2018 15:45:13.386","8537"
"04/24/2018 15:45:18.385","8534"
"04/24/2018 15:45:23.372","8529"
"04/24/2018 15:45:28.378","8525"
"04/24/2018 15:45:33.373","8520"
"04/24/2018 15:45:38.380","8524"
"04/24/2018 15:45:43.376","8522"
"04/24/2018 15:45:48.376","8522"
"04/24/2018 15:45:53.372","8521"
"04/24/2018 15:45:58.378","8518"
"04/24/2018 15:46:03.385","8513"
"04/24/2018 15:46:08.383","8496"
"04/24/2018 15:46:13.376","8495"
"04/24/2018 15:46:18.377","8488"
"04/24/2018 15:46:23.380","8483"
"04/24/2018 15:46:28.374","8474"
"04/24/2018 15:46:33.385","8466"
"04/24/2018 15:46:38.370","8462"
"04/24/2018 15:46:43.378","8455"
"04/24/2018 15:46:48.370","8446"
"04/24/2018 15:46:53.385","8446"
"04/24/2018 15:46:58.384","8444"
"04/24/2018 15:47:03.381","8434"
"04/24/2018 15:47:08.387","8431"
"04/24/2018 15:47:13.371","8432"
"04/24/2018 15:47:18.382","8433"
"04/24/2018 15:47:23.381","8430"
"04/24/2018 15:47:28.384","8429"
"04/24/2018 15:47:33.376","8428"
"04/24/2018 15:47:38.375","8427"
"04/24/2018 15:47:43.378","8423"
"04/24/2018 15:47:48.373","8417"
"04/24/2018 15:47:53.377","8419"
"04/24/2018 15:47:58.385","8417"
"04/24/2018 15:48:03.371","8411"
"04/24/2018 15:48:08.380","8410"
"04/24/2018 15:48:13.373","8398"
"04/24/2018 15:48:18.383","8392"
"04/24/2018 15:48:23.374","8383"
"04/24/2018 15:48:28.382","8380"
"04/24/2018 15:48:33.374","8371"
"04/24/2018 15:48:38.383","8359"
"04/24/2018 15:48:43.379","8354"
"04/24/2018 15:48:48.374","8346"
"04/24/2018 15:48:53.374","8338"
"04/24/2018 15:48:58.379","8344"
"04/24/2018 15:49:03.385","8342"
"04/24/2018 15:49:08.373","8336"
"04/24/2018 15:49:13.375","8338"
"04/24/2018 15:49:18.382","8336"
"04/24/2018 15:49:23.379","8335"
"04/24/2018 15:49:28.385","8331"
"04/24/2018 15:49:33.381","8328"
"04/24/2018 15:49:38.375","8327"
"04/24/2018 15:49:43.379","8325"
"04/24/2018 15:49:48.382","8318"
"04/24/2018 15:49:53.386","8315"
"04/24/2018 15:49:58.371","8303"
"04/24/2018 15:50:03.374","8298"
"04/24/2018 15:50:08.385","8293"
"04/24/2018 15:50:13.383","8288"
"04/24/2018 15:50:18.372","8283"
"04/24/2018 15:50:23.378","8276"
"04/24/2018 15:50:28.372","8267"
"04/24/2018 15:50:33.385","8259"
"04/24/2018 15:50:38.383","8241"
"04/24/2018 15:50:43.376","8229"
"04/24/2018 15:50:48.379","8221"
"04/24/2018 15:50:53.385","8213"
"04/24/2018 15:50:58.374","8202"
"04/24/2018 15:51:03.372","8192"
"04/24/2018 15:51:08.374","8171"
"04/24/2018 15:51:13.381","8174"
"04/24/2018 15:51:18.375","8171"
"04/24/2018 15:51:23.374","8169"
"04/24/2018 15:51:28.382","8167"
